104,ผักชี
104,ต้นหอม
104,หอมแดง
105,เส้นบุกสาหร่าย
105,ถั่วเหลืองผิวดำต้มสุก
105,ต้นอ่อนทานตะวัน
105,พริกขี้หนูสวนสีแดง
105,ซอสเห็ดหอมอเนกประสงค์คีโต
105,น้ำมันมะพร้าว
106,ฟักทองต้ม
106,หอมใหญ่
106,กระเทียม
106,ขิง
106,เกลือ
106,ผงกะหรี่
106,ควินัวบัควีท
106,นมพืช
106,นมถั่วหรือกะทิ
107,ผักชี
107,รากผักชี
107,หัวหอมใหญ่
107,แครอท
107,มันหวาน
107,เกลือ
107,ผงกะหรี่
107,พริกไทย
107,แป้งห่อ
108,อะโวคาโด
108,ฮัมมุส
108,สโมคปาปริก้า
108,พาสลีย์แห้ง
108,เฮมพ์
108,เกลือ
109,ขมิ้น
109,กระชาย
109,ใบมะกรูด
109,พริกแห้ง
109,พริกขี้หนู
109,หอมแดง
109,ถ้าหอมแดงใหญ่
109,ปลาดุกเจ
109,ต้นหอม
109,ปลาร้าเจ
109,ผงปรุงรสเจ
109,ขนมจีน
110,ข่า
110,ตะไคร้
110,ใบมะกรูด
110,พริกแดง
110,หอมแดงใหญ่
110,เห็ดหูหนู
110,มะเขือเทศใหญ่
110,ไข่ปลาเจ
110,มะนาว
110,พริกแกงต้มยำ
110,น้ำปลาเจ
110,น้ำมัน
110,แตงกวา
111,เต้าหู้แข็ง
111,กระชาย
111,กระเทียม
111,พริกหนุ่ม
111,ใบโหระพา
111,มะเขือ
111,น้ำมันพืช
111,พริกแกงเขียวหวานเจ
111,น้ำตาล
111,ผงปรุงรสเจ
111,กะทิ
111,น้ำปลาเจ
111,เกลือป่น
112,ชะอม
112,ไข่ไก่
112,น้ำปลา
112,น้ำมันพืช
113,ผักกาดชุนฉ่าย
113,น้ำเปล่า
113,โปรตีนเกษตร
113,น้ำมัน
113,ต้นหอมผักชี
113,พริกแห้ง
113,ตะไคร้
113,ผักชี
113,กะปิเจ
113,ปลาร้าเจ
113,หอมแเดง
113,กระเทียม
113,เกลือ
114,ไข่เป็ด
114,กะหล่ำปลี
114,เห็ดออรินจิ
114,รากผักชี
114,น้ำมันมะพร้าว
114,ซีอิ๊วขาว
114,ผงหญ้าหวาน
114,เกลือชมพู
